upi_id,customer_id,bank_name,account_type,date_added,status
joshua9473@upi,cust107706,sbi,current,29-06-2025,active
brandon9716@upi,cust101468,kotak,credit_card_linked,04-10-2024,active
joe6182@upi,cust106561,pnb,savings,03-08-2022,active
gabriel6507@upi,cust100920,hdfc,savings,18-06-2025,active
lisa5756@upi,cust103713,kotak,savings,30-05-2025,suspended
cynthia6210@upi,cust103586,pnb,current,10-09-2023,active
bryan9029@upi,cust103168,pnb,credit_card_linked,17-11-2024,active
rhonda1734@upi,cust101504,pnb,credit_card_linked,30-03-2025,active
rebecca6612@upi,cust108467,sbi,current,10-12-2021,active
dana4687@upi,cust100124,pnb,savings,28-04-2023,active
ashley8720@upi,cust103592,icici,current,15-07-2024,active
timothy4153@upi,cust104217,sbi,credit_card_linked,26-01-2025,active
jeremy6284@upi,cust109936,icici,current,06-11-2023,active
meghan2570@upi,cust106121,icici,current,12-12-2024,active
lindsay8414@upi,cust103060,pnb,savings,09-08-2024,active
thomas3752@upi,cust106680,kotak,current,30-05-2025,active
patricia4525@upi,cust103551,sbi,credit_card_linked,31-03-2025,active
kathleen4054@upi,cust102888,sbi,current,08-06-2024,active
kurt4674@upi,cust104671,kotak,savings,01-07-2025,active
maria6567@upi,cust107266,hdfc,current,13-01-2023,active
laurie9289@upi,cust106894,kotak,credit_card_linked,16-05-2022,active
julie5578@upi,cust103106,kotak,current,23-12-2024,active
nicholas1039@upi,cust109402,icici,credit_card_linked,20-04-2025,active
erika1356@upi,cust100226,sbi,current,28-07-2023,active
dylan1748@upi,cust102794,icici,savings,19-11-2024,active
scott4870@upi,cust105329,pnb,savings,14-04-2025,active
brett2882@upi,cust107142,icici,credit_card_linked,04-08-2025,active
matthew7115@upi,cust103587,icici,current,06-10-2024,active
misty3633@upi,cust102898,icici,savings,08-03-2023,active
kenneth6044@upi,cust109873,axis,credit_card_linked,12-06-2025,active
eric8857@upi,cust105940,kotak,current,21-03-2025,active
matthew1545@upi,cust108800,kotak,credit_card_linked,07-10-2024,active
christopher4053@upi,cust109412,icici,credit_card_linked,05-11-2024,active
mrs.2869@upi,cust109997,sbi,savings,04-07-2024,active
kimberly7456@upi,cust101049,pnb,credit_card_linked,04-08-2025,suspended
sarah6777@upi,cust103763,kotak,credit_card_linked,21-01-2024,blocked
eduardo7087@upi,cust101520,hdfc,current,20-05-2025,active
anna9156@upi,cust109475,icici,savings,23-03-2021,active
russell4340@upi,cust102236,pnb,credit_card_linked,02-01-2025,active
eric8832@upi,cust102877,pnb,credit_card_linked,07-02-2023,active
courtney4666@upi,cust103695,icici,current,18-10-2023,active
lisa9802@upi,cust103033,sbi,current,11-05-2025,active
christy7949@upi,cust102248,hdfc,current,22-03-2025,active
timothy4901@upi,cust107198,hdfc,savings,22-07-2025,active
richard3490@upi,cust101643,icici,savings,08-09-2024,active
michele2705@upi,cust107684,icici,current,02-11-2022,active
john3558@upi,cust104046,sbi,current,03-05-2025,active
james4428@upi,cust105352,axis,current,31-03-2023,active
christopher2564@upi,cust103280,hdfc,credit_card_linked,21-03-2023,active
paul3575@upi,cust104967,hdfc,savings,21-05-2024,active
malik7164@upi,cust106114,axis,credit_card_linked,25-12-2023,active
amanda5753@upi,cust109944,axis,credit_card_linked,14-09-2024,active
cameron8914@upi,cust109251,hdfc,current,30-12-2024,active
daniel5411@upi,cust107811,axis,savings,27-07-2025,active
rachel7309@upi,cust100775,kotak,credit_card_linked,04-01-2025,active
ronald2320@upi,cust107814,kotak,credit_card_linked,03-03-2024,active
christopher4032@upi,cust109444,axis,current,30-06-2025,active
tina1708@upi,cust101422,hdfc,savings,03-02-2023,active
john3895@upi,cust101915,kotak,credit_card_linked,20-05-2025,active
susan2276@upi,cust102534,icici,savings,08-11-2022,active
william8242@upi,cust108240,sbi,credit_card_linked,16-12-2021,active
michael2742@upi,cust109755,axis,credit_card_linked,30-03-2024,active
william5901@upi,cust103738,hdfc,savings,14-04-2024,active
maria8785@upi,cust105082,pnb,credit_card_linked,22-11-2024,active
rachel8456@upi,cust104080,axis,savings,10-07-2025,active
erica7170@upi,cust108492,axis,savings,14-04-2025,active
debra5738@upi,cust108329,pnb,credit_card_linked,31-05-2025,active
alison4026@upi,cust105297,icici,current,23-04-2025,active
dennis8562@upi,cust105733,icici,credit_card_linked,03-01-2024,active
andrew5465@upi,cust104108,axis,current,22-05-2025,active
michael9384@upi,cust108745,hdfc,savings,20-12-2023,suspended
keith8735@upi,cust104284,hdfc,credit_card_linked,10-06-2025,active
james7990@upi,cust102130,hdfc,credit_card_linked,15-10-2022,active
mrs.1854@upi,cust106225,axis,current,19-08-2024,active
jessica3663@upi,cust102009,icici,credit_card_linked,25-03-2025,active
tammy3475@upi,cust102976,sbi,current,11-04-2025,active
angela7720@upi,cust101801,sbi,credit_card_linked,22-12-2023,active
sharon6757@upi,cust101122,kotak,savings,03-06-2024,active
erik6418@upi,cust104042,sbi,credit_card_linked,04-11-2021,active
monique3240@upi,cust104920,kotak,savings,09-04-2025,active
megan8679@upi,cust104014,axis,current,27-05-2025,active
matthew8262@upi,cust104172,kotak,current,12-10-2021,active
kathy1796@upi,cust109413,hdfc,credit_card_linked,04-08-2025,active
todd1537@upi,cust108970,hdfc,current,02-04-2025,active
timothy6074@upi,cust104415,axis,credit_card_linked,25-10-2023,active
rhonda1738@upi,cust109783,kotak,savings,29-01-2025,active
crystal8886@upi,cust104410,pnb,savings,04-07-2025,active
kenneth5674@upi,cust104996,pnb,savings,22-12-2022,active
jessica3094@upi,cust102865,hdfc,savings,29-05-2022,active
kaitlyn4398@upi,cust104144,kotak,savings,28-08-2024,active
cindy3791@upi,cust109276,pnb,credit_card_linked,20-04-2024,active
michael7440@upi,cust109942,pnb,current,13-06-2025,active
david2119@upi,cust102553,kotak,current,03-09-2023,active
ricardo1940@upi,cust100322,sbi,current,17-08-2022,active
steven5505@upi,cust105990,kotak,savings,21-02-2025,active
joshua4846@upi,cust100114,hdfc,current,06-06-2024,active
david4282@upi,cust103449,pnb,current,25-11-2023,active
greg6241@upi,cust102992,sbi,current,18-12-2022,active
kimberly1288@upi,cust101029,axis,credit_card_linked,24-04-2024,active
shane7966@upi,cust100478,pnb,current,17-06-2025,suspended
samuel6288@upi,cust100601,sbi,current,16-09-2024,active
elizabeth8750@upi,cust102691,pnb,current,26-09-2023,active
ashley2390@upi,cust105145,icici,current,17-08-2024,active
stacie3171@upi,cust100481,pnb,credit_card_linked,10-05-2024,active
thomas4154@upi,cust100022,sbi,savings,13-01-2025,suspended
april2785@upi,cust106568,sbi,savings,28-11-2024,active
michele1540@upi,cust106255,sbi,current,28-07-2024,active
john7988@upi,cust109159,sbi,credit_card_linked,31-03-2023,active
michael3417@upi,cust107227,kotak,savings,07-06-2025,active
christian9534@upi,cust101474,kotak,savings,30-12-2023,active
nicholas5823@upi,cust103996,kotak,savings,15-12-2023,active
haley2292@upi,cust100002,axis,savings,31-05-2025,active
valerie7921@upi,cust104504,pnb,savings,12-07-2025,active
john6263@upi,cust105277,sbi,credit_card_linked,01-06-2025,active
matthew9904@upi,cust101844,pnb,savings,04-01-2024,active
michael3569@upi,cust109753,sbi,savings,04-02-2024,active
tracy9042@upi,cust100943,sbi,credit_card_linked,16-03-2025,active
donna9774@upi,cust102676,pnb,current,29-08-2023,active
jennifer4473@upi,cust100264,kotak,current,22-07-2025,active
alejandro1026@upi,cust109868,kotak,savings,17-03-2025,active
krista9318@upi,cust103283,icici,credit_card_linked,23-06-2025,active
mark9914@upi,cust106773,pnb,credit_card_linked,15-03-2025,active
karen7667@upi,cust105981,kotak,current,24-07-2025,active
rebecca4712@upi,cust103884,axis,current,29-12-2024,active
joan6986@upi,cust107933,sbi,credit_card_linked,09-06-2025,active
james8779@upi,cust107398,axis,current,23-07-2024,active
kimberly2871@upi,cust101059,pnb,current,18-10-2022,active
kimberly9530@upi,cust100680,pnb,savings,26-09-2022,active
leon9144@upi,cust102406,sbi,savings,19-04-2025,active
joseph6038@upi,cust102758,kotak,current,12-12-2021,active
amber7394@upi,cust106099,sbi,current,14-01-2024,active
jill9744@upi,cust108346,kotak,savings,08-12-2024,active
vincent9708@upi,cust106331,sbi,credit_card_linked,12-06-2025,active
angela7298@upi,cust103264,kotak,current,15-05-2022,active
keith3999@upi,cust107966,hdfc,credit_card_linked,26-12-2022,active
robert1558@upi,cust107206,axis,credit_card_linked,19-06-2025,active
kenneth9201@upi,cust102434,kotak,savings,19-06-2024,active
victoria3970@upi,cust108427,pnb,current,30-10-2023,active
miranda2380@upi,cust101524,sbi,credit_card_linked,10-07-2025,active
steve4504@upi,cust105144,sbi,credit_card_linked,03-06-2025,active
gloria4469@upi,cust102180,icici,current,20-06-2025,active
sarah1790@upi,cust105903,hdfc,current,22-08-2023,active
ashley6912@upi,cust101838,icici,savings,03-11-2021,active
jacob4458@upi,cust102168,sbi,credit_card_linked,03-11-2024,active
jackie3634@upi,cust105412,icici,current,30-09-2021,active
sean6692@upi,cust107755,hdfc,savings,17-10-2024,active
ronald9830@upi,cust100824,sbi,credit_card_linked,27-06-2023,active
mark5516@upi,cust103472,kotak,current,09-01-2024,active
jesse4710@upi,cust104777,hdfc,credit_card_linked,13-08-2024,active
sherri8687@upi,cust107634,sbi,credit_card_linked,04-06-2025,active
michele4768@upi,cust101182,hdfc,credit_card_linked,20-07-2023,active
james4574@upi,cust100323,axis,current,23-11-2024,active
vanessa9007@upi,cust109608,pnb,credit_card_linked,22-05-2025,active
debbie6387@upi,cust109999,hdfc,savings,11-03-2024,blocked
stacy5066@upi,cust106570,kotak,credit_card_linked,14-06-2024,active
patricia9256@upi,cust109705,hdfc,savings,15-11-2023,active
monica7222@upi,cust100486,kotak,current,11-03-2022,active
justin7161@upi,cust106279,hdfc,savings,22-02-2023,active
kari6924@upi,cust103230,icici,credit_card_linked,04-04-2021,active
marcus4434@upi,cust105975,pnb,savings,08-09-2022,active
nicholas9098@upi,cust106162,hdfc,current,11-06-2025,active
paul2248@upi,cust108844,pnb,current,10-04-2025,blocked
david5525@upi,cust109532,icici,credit_card_linked,18-02-2025,active
robert1696@upi,cust102819,icici,current,20-11-2022,active
david4803@upi,cust109966,hdfc,credit_card_linked,25-02-2025,active
patrick2754@upi,cust108075,axis,savings,20-08-2024,active
katherine1122@upi,cust109918,hdfc,credit_card_linked,19-10-2023,active
jennifer4310@upi,cust103391,kotak,savings,24-09-2022,blocked
william5130@upi,cust104323,pnb,current,22-07-2024,active
samantha7007@upi,cust109667,sbi,savings,12-10-2023,active
mario2431@upi,cust102854,kotak,current,23-03-2025,active
melvin5414@upi,cust109291,kotak,savings,26-09-2024,active
david6812@upi,cust108387,pnb,current,26-07-2023,active
james3263@upi,cust103338,sbi,current,11-07-2025,active
joseph1159@upi,cust102377,hdfc,credit_card_linked,09-03-2025,suspended
austin5829@upi,cust104374,hdfc,savings,08-06-2025,active
roger4159@upi,cust101543,pnb,savings,20-04-2025,active
rebecca6255@upi,cust103667,icici,credit_card_linked,26-05-2025,suspended
alex5568@upi,cust100592,kotak,credit_card_linked,31-07-2023,active
stacy3975@upi,cust103333,kotak,credit_card_linked,19-05-2023,active
courtney1792@upi,cust103134,sbi,credit_card_linked,19-11-2023,active
jonathan2825@upi,cust106908,icici,credit_card_linked,14-07-2024,active
caitlyn3359@upi,cust106938,kotak,savings,19-08-2024,active
ryan1808@upi,cust103403,pnb,current,09-09-2024,active
stacey2542@upi,cust107483,kotak,current,04-08-2024,active
kelsey2260@upi,cust107768,icici,current,23-02-2024,active
brittany2124@upi,cust105435,icici,credit_card_linked,04-08-2024,active
donald2040@upi,cust100565,pnb,credit_card_linked,20-04-2024,active
beverly3648@upi,cust100425,pnb,savings,19-09-2024,active
tammy8426@upi,cust106480,hdfc,current,02-11-2022,active
patty2797@upi,cust109076,hdfc,current,04-12-2021,active
cynthia2768@upi,cust104002,pnb,savings,07-10-2022,active
thomas3068@upi,cust102625,icici,credit_card_linked,12-02-2023,active
angela8148@upi,cust101208,hdfc,savings,04-07-2025,active
samantha2050@upi,cust109667,pnb,savings,20-05-2024,active
amber2707@upi,cust106206,kotak,savings,02-03-2024,active
victor5302@upi,cust109321,pnb,savings,22-04-2025,active
katelyn8968@upi,cust100054,icici,current,25-05-2023,active
garrett4153@upi,cust109647,sbi,savings,24-03-2025,active
krystal3084@upi,cust103736,kotak,current,17-06-2025,active
christy4720@upi,cust104948,axis,savings,05-05-2023,active
brittany3799@upi,cust106877,kotak,credit_card_linked,25-06-2025,active
marie7680@upi,cust109812,pnb,credit_card_linked,27-04-2023,active
linda9680@upi,cust103402,kotak,credit_card_linked,29-08-2024,active
ashley3198@upi,cust106397,pnb,credit_card_linked,03-06-2024,active
james9367@upi,cust109573,axis,credit_card_linked,28-04-2024,suspended
jacob1936@upi,cust105571,icici,credit_card_linked,03-08-2023,active
jason2250@upi,cust109021,icici,current,07-04-2025,active
mr.5985@upi,cust109781,hdfc,current,08-08-2024,active
jennifer3688@upi,cust101348,icici,credit_card_linked,26-03-2024,active
tyler5506@upi,cust109845,sbi,credit_card_linked,18-05-2022,active
marcus8190@upi,cust103307,axis,savings,13-03-2025,active
carla1567@upi,cust109502,sbi,current,25-03-2025,blocked
lydia2192@upi,cust107348,hdfc,credit_card_linked,01-08-2025,active
andrea8160@upi,cust101382,axis,current,28-01-2025,active
jay7391@upi,cust109362,pnb,savings,13-12-2022,active
michael4961@upi,cust106659,axis,savings,16-08-2023,active
jeffrey7426@upi,cust107601,icici,current,07-01-2025,active
michael7897@upi,cust107219,kotak,current,21-05-2024,active
megan8421@upi,cust109254,hdfc,current,13-06-2025,active
terry9034@upi,cust104666,sbi,current,27-06-2025,active
megan8770@upi,cust107745,icici,current,29-08-2024,active
tiffany9119@upi,cust106158,icici,savings,23-02-2025,active
christine1947@upi,cust106649,kotak,savings,19-07-2025,active
monica6847@upi,cust108708,pnb,savings,10-05-2025,blocked
stephanie7778@upi,cust109721,kotak,current,08-02-2024,active
desiree4030@upi,cust107230,icici,savings,21-07-2025,active
michael3096@upi,cust109942,pnb,credit_card_linked,27-08-2022,active
paige7409@upi,cust101403,axis,credit_card_linked,14-01-2025,active
eric9820@upi,cust106477,sbi,credit_card_linked,03-08-2025,active
jennifer5762@upi,cust101763,axis,current,13-06-2025,active
james3375@upi,cust109531,sbi,current,27-06-2025,active
lucas9435@upi,cust100432,pnb,current,12-11-2024,active
matthew2417@upi,cust104362,pnb,savings,06-12-2024,active
hector5154@upi,cust101562,sbi,savings,05-10-2024,active
mark4829@upi,cust100079,axis,credit_card_linked,11-06-2025,active
ashley4137@upi,cust100362,axis,credit_card_linked,28-12-2022,active
thomas8158@upi,cust100946,icici,current,04-06-2022,active
emma5312@upi,cust103733,icici,credit_card_linked,05-03-2022,active
tyler7863@upi,cust108517,hdfc,credit_card_linked,05-07-2022,active
david7665@upi,cust103787,kotak,current,26-04-2025,active
maureen7762@upi,cust107645,axis,savings,28-10-2024,active
isaac1099@upi,cust109711,kotak,savings,19-01-2024,active
anne4448@upi,cust109461,hdfc,current,03-09-2023,active
john4572@upi,cust109822,icici,current,13-04-2022,active
james9750@upi,cust101759,kotak,credit_card_linked,07-09-2023,active
debra7574@upi,cust105702,pnb,credit_card_linked,29-06-2025,active
jennifer6674@upi,cust107879,icici,current,30-07-2024,active
allison9617@upi,cust106848,sbi,savings,12-05-2023,active
mr.9194@upi,cust106374,axis,savings,06-01-2023,active
roger3171@upi,cust104517,kotak,savings,09-07-2024,active
lindsey6821@upi,cust106064,hdfc,credit_card_linked,18-08-2021,active
joshua3449@upi,cust103254,kotak,savings,26-10-2024,active
jonathan6188@upi,cust105964,pnb,current,21-06-2025,active
alexandra1667@upi,cust105896,hdfc,savings,22-06-2025,active
jerome7878@upi,cust104524,hdfc,credit_card_linked,19-02-2025,active
thomas1986@upi,cust100199,sbi,savings,09-05-2025,active
kelsey9422@upi,cust107570,axis,current,26-06-2025,active
kim4449@upi,cust109375,axis,credit_card_linked,12-02-2024,active
brian7325@upi,cust107365,icici,savings,17-03-2025,active
michael2353@upi,cust108633,sbi,credit_card_linked,25-11-2023,blocked
brian9110@upi,cust104075,icici,savings,14-03-2025,active
megan6124@upi,cust107020,hdfc,savings,30-10-2023,active
susan6562@upi,cust102689,sbi,savings,01-11-2023,active
ellen8934@upi,cust102835,pnb,credit_card_linked,17-03-2025,active
pamela8876@upi,cust108145,kotak,savings,07-11-2024,active
david6858@upi,cust109966,icici,credit_card_linked,26-07-2025,active
kimberly9392@upi,cust108111,axis,current,01-04-2023,active
melanie4288@upi,cust108682,hdfc,credit_card_linked,22-12-2024,active
natalie5246@upi,cust104184,axis,savings,29-07-2024,active
amy5445@upi,cust100174,axis,current,17-03-2023,active
tara4606@upi,cust109306,icici,current,02-09-2024,active
mr.8017@upi,cust103114,pnb,current,11-05-2024,active
tracy4909@upi,cust105192,axis,credit_card_linked,02-05-2024,blocked
chase8666@upi,cust100201,axis,current,08-10-2024,active
donna1187@upi,cust102965,icici,credit_card_linked,24-05-2025,active
mark5193@upi,cust103073,pnb,current,10-03-2025,active
danielle3004@upi,cust102966,sbi,credit_card_linked,06-09-2023,active
laurie8534@upi,cust100289,icici,savings,27-02-2023,active
jeremy9084@upi,cust106472,icici,current,09-04-2025,active
edward8403@upi,cust103024,axis,credit_card_linked,25-06-2025,active
dustin2863@upi,cust103689,sbi,credit_card_linked,06-04-2025,active
mrs.6887@upi,cust105502,axis,savings,11-03-2024,active
christopher5845@upi,cust101277,axis,credit_card_linked,09-01-2025,active
donald8368@upi,cust106959,pnb,current,19-03-2024,active
mr.6648@upi,cust103830,axis,savings,01-08-2025,suspended
scott8220@upi,cust100627,kotak,credit_card_linked,02-02-2024,suspended
christopher5712@upi,cust109444,sbi,savings,03-05-2025,active
william6377@upi,cust104970,hdfc,credit_card_linked,07-06-2023,active
jacob1377@upi,cust101689,axis,current,12-01-2024,active
caitlin4324@upi,cust108968,hdfc,savings,31-05-2025,active
laura6767@upi,cust100852,pnb,credit_card_linked,03-03-2025,active
james6476@upi,cust108038,kotak,current,14-04-2025,active
jorge5878@upi,cust106161,kotak,current,27-05-2025,active
heather5295@upi,cust101505,icici,current,14-01-2023,active
tara3719@upi,cust109057,axis,savings,16-09-2024,active
linda5253@upi,cust102103,pnb,savings,09-02-2024,active
kristina5520@upi,cust102188,icici,savings,31-03-2022,active
morgan4035@upi,cust105024,kotak,credit_card_linked,02-04-2025,active
robert9087@upi,cust101650,kotak,savings,21-03-2025,active
james6662@upi,cust105035,hdfc,credit_card_linked,15-05-2025,active
bridget1044@upi,cust104822,sbi,credit_card_linked,07-03-2024,active
debbie9005@upi,cust103818,sbi,savings,17-10-2021,active
mark9314@upi,cust107637,kotak,savings,15-02-2024,active
mark9389@upi,cust104606,hdfc,savings,02-05-2024,active
cynthia9909@upi,cust103586,kotak,savings,24-12-2022,active
tracy3394@upi,cust104092,icici,savings,05-12-2022,active
mrs.2816@upi,cust105219,hdfc,current,28-10-2024,active
nicholas8702@upi,cust108946,axis,savings,21-09-2023,active
jacqueline1176@upi,cust100428,axis,credit_card_linked,30-04-2021,active
harold5381@upi,cust103434,pnb,current,07-05-2024,active
katie6142@upi,cust106435,axis,current,19-02-2021,active
brenda9094@upi,cust100904,icici,current,01-08-2023,active
joseph7017@upi,cust106755,icici,credit_card_linked,11-11-2022,active
joseph7023@upi,cust106663,icici,current,10-08-2023,active
kathryn1668@upi,cust104487,icici,credit_card_linked,26-09-2023,active
elizabeth2683@upi,cust107422,hdfc,credit_card_linked,06-04-2024,active
matthew5804@upi,cust101276,icici,savings,23-11-2024,suspended
katherine5816@upi,cust108691,axis,credit_card_linked,23-02-2024,active
melissa2971@upi,cust108600,axis,credit_card_linked,05-06-2025,active
loretta1033@upi,cust105309,icici,credit_card_linked,20-07-2023,active
elizabeth8901@upi,cust102795,sbi,credit_card_linked,07-07-2024,active
jessica1029@upi,cust106812,axis,savings,12-09-2024,active
gary1323@upi,cust106560,pnb,current,31-01-2025,active
mary7408@upi,cust106536,icici,savings,05-12-2023,suspended
blake6010@upi,cust109727,icici,credit_card_linked,29-08-2024,active
charlotte2070@upi,cust104863,kotak,savings,24-01-2024,active
philip2320@upi,cust109586,sbi,savings,26-12-2022,active
marisa7503@upi,cust101488,hdfc,current,07-07-2025,active
david6819@upi,cust104039,icici,savings,09-09-2024,active
kimberly9588@upi,cust101813,icici,current,13-03-2025,active
mario7558@upi,cust106552,icici,credit_card_linked,06-08-2023,active
victoria5195@upi,cust108427,axis,current,09-07-2021,active
tonya2177@upi,cust107979,hdfc,savings,05-11-2024,active
eric3130@upi,cust102973,sbi,savings,24-03-2024,active
tony9909@upi,cust103696,icici,credit_card_linked,09-08-2023,blocked
david4141@upi,cust105066,pnb,savings,24-01-2025,active
derrick8717@upi,cust106578,hdfc,savings,20-03-2025,active
eric7539@upi,cust105752,axis,credit_card_linked,24-08-2023,active
morgan2987@upi,cust104327,kotak,savings,30-01-2024,active
sean8350@upi,cust101188,sbi,credit_card_linked,17-06-2025,active
joel9691@upi,cust102001,sbi,current,02-07-2022,active
phillip2789@upi,cust107964,hdfc,savings,12-09-2024,blocked
andrew9011@upi,cust104223,icici,credit_card_linked,02-04-2023,active
katie6286@upi,cust104815,icici,current,10-03-2025,active
wanda5926@upi,cust100218,kotak,savings,12-11-2021,active
heather9632@upi,cust106858,axis,credit_card_linked,17-05-2024,active
cynthia3613@upi,cust104002,hdfc,credit_card_linked,17-06-2025,active
malik5452@upi,cust106114,sbi,savings,19-02-2022,active
nancy5945@upi,cust101691,icici,current,19-01-2025,active
joseph6960@upi,cust101297,axis,current,19-10-2020,active
austin6251@upi,cust101871,sbi,savings,16-07-2025,active
david8783@upi,cust102844,axis,savings,03-07-2025,active
shannon6809@upi,cust107002,pnb,credit_card_linked,22-05-2021,active
john4673@upi,cust103104,icici,current,18-11-2024,active
jeremiah5741@upi,cust101905,sbi,current,02-10-2022,active
maria5361@upi,cust109520,sbi,current,22-07-2025,active
victoria6397@upi,cust101596,sbi,credit_card_linked,20-06-2025,active
david1456@upi,cust108699,axis,credit_card_linked,01-01-2023,active
hector4527@upi,cust109567,kotak,savings,03-09-2024,active
monique1681@upi,cust106050,sbi,current,15-03-2025,active
madeline4366@upi,cust109589,hdfc,current,04-01-2025,active
robert8222@upi,cust104392,axis,savings,03-09-2024,active
christopher5410@upi,cust103633,icici,savings,05-03-2024,active
james6636@upi,cust105015,axis,savings,22-01-2025,active
danielle9905@upi,cust102510,icici,current,21-05-2025,active
michael9453@upi,cust102194,sbi,savings,22-05-2023,active
michael7732@upi,cust107972,kotak,savings,04-03-2025,active
cassandra2855@upi,cust109392,hdfc,credit_card_linked,19-08-2023,active
steven1959@upi,cust100243,sbi,current,03-10-2023,active
andrea2327@upi,cust107058,kotak,credit_card_linked,16-07-2024,active
andrea9248@upi,cust106601,hdfc,credit_card_linked,05-04-2024,active
james1755@upi,cust103031,icici,current,10-03-2025,active
jeremy2170@upi,cust107628,kotak,credit_card_linked,01-02-2025,active
yolanda8868@upi,cust100958,axis,credit_card_linked,20-06-2025,active
kelly9797@upi,cust103683,axis,credit_card_linked,04-02-2023,active
victoria2392@upi,cust106036,icici,current,12-06-2025,active
margaret7475@upi,cust106884,sbi,credit_card_linked,13-06-2024,active
erica6816@upi,cust108439,hdfc,savings,25-12-2024,active
terry5836@upi,cust109734,axis,credit_card_linked,10-09-2024,active
antonio9983@upi,cust104874,pnb,credit_card_linked,29-05-2024,active
joshua2064@upi,cust106318,axis,credit_card_linked,02-01-2023,active
billy9457@upi,cust102939,sbi,credit_card_linked,21-07-2025,active
dawn5459@upi,cust101784,sbi,current,16-04-2023,active
tanya7938@upi,cust101771,pnb,credit_card_linked,06-03-2023,active
michael6552@upi,cust103331,sbi,credit_card_linked,30-07-2023,active
ashley9621@upi,cust109359,pnb,savings,23-04-2025,active
david7753@upi,cust106169,hdfc,savings,02-09-2022,active
brett3082@upi,cust106053,kotak,current,18-07-2025,active
jose2696@upi,cust109521,hdfc,savings,25-05-2025,active
jeffrey1762@upi,cust103653,icici,current,13-04-2025,active
jason4884@upi,cust104849,pnb,savings,09-09-2023,active
jason5740@upi,cust107524,axis,current,22-05-2024,active
stephanie4710@upi,cust103469,kotak,credit_card_linked,16-07-2025,active
samantha2782@upi,cust107114,icici,credit_card_linked,16-02-2025,suspended
joe4879@upi,cust104295,icici,current,28-07-2025,active
teresa3717@upi,cust107591,icici,savings,18-03-2024,active
maria7953@upi,cust105383,hdfc,current,18-07-2025,active
mark9998@upi,cust107730,kotak,credit_card_linked,18-06-2022,active
michelle1940@upi,cust103165,icici,credit_card_linked,03-04-2025,active
bob3250@upi,cust109345,hdfc,current,23-09-2024,active
william7664@upi,cust109356,pnb,savings,01-06-2025,active
denise4186@upi,cust107772,axis,current,06-01-2025,active
taylor1757@upi,cust102624,kotak,credit_card_linked,14-08-2022,active
paul8572@upi,cust104103,sbi,credit_card_linked,20-01-2025,active
jennifer9184@upi,cust101348,sbi,credit_card_linked,05-01-2024,active
elizabeth4224@upi,cust108944,sbi,current,05-08-2025,active
jeremy3020@upi,cust108130,axis,current,08-08-2024,active
joy6215@upi,cust106296,icici,savings,21-03-2025,blocked
nathaniel5477@upi,cust100332,icici,current,07-02-2025,active
colleen7635@upi,cust101342,kotak,savings,21-05-2025,active
shannon7249@upi,cust101394,kotak,credit_card_linked,21-02-2024,active
nicole1431@upi,cust106899,kotak,savings,23-02-2023,active
david3308@upi,cust106198,kotak,credit_card_linked,18-01-2025,active
brenda6670@upi,cust104603,axis,current,20-04-2023,suspended
nicole1750@upi,cust100227,pnb,savings,15-01-2024,active
claudia8856@upi,cust101116,sbi,current,01-04-2025,active
nicole7032@upi,cust105777,axis,credit_card_linked,16-02-2022,active
angela6171@upi,cust108048,icici,savings,19-03-2025,active
kenneth3834@upi,cust100348,icici,savings,14-02-2025,active
rebecca7109@upi,cust103884,hdfc,savings,04-09-2023,active
stephen9623@upi,cust104767,pnb,current,21-05-2024,active
cody8425@upi,cust100683,hdfc,credit_card_linked,01-07-2025,active
eric2882@upi,cust109400,hdfc,savings,05-01-2025,active
robert4590@upi,cust102164,pnb,credit_card_linked,20-01-2023,active
kenneth5750@upi,cust109591,hdfc,current,22-07-2024,active
samuel6880@upi,cust101696,axis,credit_card_linked,05-04-2023,active
jonathon3281@upi,cust102759,kotak,credit_card_linked,10-02-2025,active
nina6383@upi,cust102256,icici,savings,23-09-2021,active
robert7129@upi,cust104055,icici,credit_card_linked,17-04-2025,suspended
jacob6699@upi,cust108215,pnb,credit_card_linked,09-07-2025,active
diana6722@upi,cust105488,icici,credit_card_linked,30-05-2022,active
ashley2249@upi,cust106661,axis,current,23-07-2025,active
patrick6949@upi,cust107995,icici,savings,07-05-2024,active
joseph7019@upi,cust101630,hdfc,current,12-11-2024,active
carl7655@upi,cust101354,icici,credit_card_linked,09-02-2023,active
dr.7983@upi,cust108373,kotak,savings,24-10-2024,active
matthew1677@upi,cust107119,kotak,current,08-04-2025,active
tyler6727@upi,cust109220,hdfc,credit_card_linked,03-11-2023,active
meghan3257@upi,cust103059,icici,current,20-06-2023,active
jeffrey3574@upi,cust109878,pnb,savings,20-12-2021,active
kaitlyn7762@upi,cust104144,sbi,savings,20-07-2024,active
mr.7658@upi,cust102470,kotak,current,03-04-2024,active
bryan5542@upi,cust108338,sbi,savings,07-07-2025,active
taylor6973@upi,cust103448,sbi,credit_card_linked,16-05-2025,active
eric4587@upi,cust105354,icici,savings,30-08-2022,active
jay8316@upi,cust103029,pnb,current,25-07-2025,active
brandon6597@upi,cust100838,kotak,current,10-10-2022,active
amanda6702@upi,cust105800,kotak,credit_card_linked,10-02-2023,active
robert1556@upi,cust100829,axis,current,12-03-2025,active
